x,y,ux,uy,load_step 
0.32765132,0.71535414,0.0,0.0,1
0.22876324,0.7177322,0.0,0.0,1
0.19773123,0.72270393,0.0,0.0,1
0.32155335,0.6366971,0.0,0.0,1
0.32652742,0.6081571,0.0,0.0,1
0.38161775,0.6124269,0.0,0.0,1
0.39764947,0.6165244,0.0,0.0,1
0.3027659,0.728417,0.0,0.0,1
0.26186824,0.6705884,0.0,0.0,1
0.23732485,0.54941213,0.0,0.0,1
0.39630297,0.7015749,0.0,0.0,1
0.44573998,0.61949074,0.0,0.0,1
0.35742003,0.60661566,0.0,0.0,1
0.2659519,0.52839047,0.0,0.0,1
0.19315742,0.7144262,0.0,0.0,1
0.20221171,0.73074627,0.0,0.0,1
0.3432105,0.6286465,0.0,0.0,1
0.23450835,0.71353865,0.0,0.0,1
0.37468567,0.72091013,0.0,0.0,1
0.2905603,0.65637755,0.0,0.0,1
0.35946983,0.65532094,0.0,0.0,1
0.37064505,0.6361652,0.0,0.0,1
0.35349253,0.74108374,0.0,0.0,1
0.31940833,0.7257995,0.0,0.0,1
0.32646033,0.59935075,0.0,0.0,1
0.31066307,0.71844023,0.0,0.0,1
0.29429495,0.73783326,0.0,0.0,1
0.23158368,0.54666287,0.0,0.0,1
0.3891215,0.7065807,0.0,0.0,1
0.4528006,0.62647146,0.0,0.0,1
0.35252088,0.6142476,0.0,0.0,1
0.2873294,0.72880083,0.0,0.0,1
0.34675738,0.72221327,0.0,0.0,1
0.3460636,0.7121522,0.0,0.0,1
0.3864334,0.62305486,0.0,0.0,1
0.20643696,0.73846817,0.0,0.0,1
0.33666134,0.6333901,0.0,0.0,1
0.24262194,0.7066902,0.0,0.0,1
0.36528212,0.7209659,0.0,0.0,1
0.38632935,0.7212449,0.0,0.0,1
0.28172624,0.656915,0.0,0.0,1
0.29999048,0.65484476,0.0,0.0,1
0.3678937,0.6614879,0.0,0.0,1
0.3622656,0.6326305,0.0,0.0,1
0.29557285,0.7206572,0.0,0.0,1
0.30288708,0.7460743,0.0,0.0,1
0.39484286,0.71446514,0.0,0.0,1
0.38360056,0.69873434,0.0,0.0,1
0.45964006,0.6191762,0.0,0.0,1
0.34536463,0.60889405,0.0,0.0,1
0.3595415,0.61951905,0.0,0.0,1
0.18394615,0.7185637,0.0,0.0,1
0.34929708,0.63526845,0.0,0.0,1
0.3709969,0.6977663,0.0,0.0,1
0.45324656,0.6130923,0.0,0.0,1
0.377605,0.6043525,0.0,0.0,1
0.36681828,0.62416035,0.0,0.0,1
0.3697525,0.67355037,0.0,0.0,1
0.2803942,0.72578734,0.0,0.0,1
0.33523455,0.70394546,0.0,0.0,1
0.19765994,0.7428981,0.0,0.0,1
0.21550146,0.73442847,0.0,0.0,1
0.23150748,0.69843984,0.0,0.0,1
0.38188198,0.71104467,0.0,0.0,1
0.35613874,0.7218415,0.0,0.0,1
0.3909008,0.69347286,0.0,0.0,1
0.34800315,0.62177974,0.0,0.0,1
0.34418854,0.5949604,0.0,0.0,1
0.30384433,0.7552271,0.0,0.0,1
0.17468539,0.7225564,0.0,0.0,1
0.299523,0.6648128,0.0,0.0,1
0.24192677,0.6972739,0.0,0.0,1
0.30871403,0.66337305,0.0,0.0,1
0.2999574,0.67482084,0.0,0.0,1
0.3723328,0.70699304,0.0,0.0,1
0.3771467,0.6793093,0.0,0.0,1
0.27414092,0.73713124,0.0,0.0,1
0.28611016,0.71793723,0.0,0.0,1
0.3844826,0.6858268,0.0,0.0,1
0.34486178,0.7013086,0.0,0.0,1
0.3266537,0.70643026,0.0,0.0,1
0.2951085,0.7569082,0.0,0.0,1
0.17030904,0.71407765,0.0,0.0,1
0.17928769,0.73105013,0.0,0.0,1
0.21841642,0.7420227,0.0,0.0,1
0.36593005,0.70432365,0.0,0.0,1
0.1611139,0.71755105,0.0,0.0,1
0.22505955,0.7392472,0.0,0.0,1
0.38333562,0.67224103,0.0,0.0,1
0.21540044,0.7535084,0.0,0.0,1
0.24124248,0.6880329,0.0,0.0,1
0.2894839,0.67705786,0.0,0.0,1
0.2854041,0.73778206,0.0,0.0,1
0.2746047,0.7193957,0.0,0.0,1
0.19303775,0.73503494,0.0,0.0,1
0.28593588,0.7473902,0.0,0.0,1
0.17948797,0.71008354,0.0,0.0,1
0.1701803,0.73500353,0.0,0.0,1
0.31749693,0.6651941,0.0,0.0,1
0.26338258,0.74106747,0.0,0.0,1
0.32500446,0.6977284,0.0,0.0,1
0.31760862,0.69987184,0.0,0.0,1
0.3160939,0.6919253,0.0,0.0,1
0.15627307,0.72975045,0.0,0.0,1
0.2075244,0.7578025,0.0,0.0,1
0.27886957,0.66813016,0.0,0.0,1
0.29757094,0.6823421,0.0,0.0,1
0.28640455,0.75800514,0.0,0.0,1
0.17508647,0.74358404,0.0,0.0,1
0.17491138,0.70164204,0.0,0.0,1
0.2625844,0.71641123,0.0,0.0,1
0.32534778,0.67099977,0.0,0.0,1
0.25811103,0.7313174,0.0,0.0,1
0.22993769,0.74431366,0.0,0.0,1
0.39988548,0.676128,0.0,0.0,1
0.18010908,0.7522115,0.0,0.0,1
0.33325976,0.678995,0.0,0.0,1
0.15194005,0.7205638,0.0,0.0,1
0.16114892,0.73886395,0.0,0.0,1
0.20244923,0.75046813,0.0,0.0,1
0.21243519,0.7649009,0.0,0.0,1
0.27875423,0.68107957,0.0,0.0,1
0.3118292,0.6858806,0.0,0.0,1
0.31883958,0.6795298,0.0,0.0,1
0.33151934,0.66174436,0.0,0.0,1
0.24959268,0.73817676,0.0,0.0,1
0.2352447,0.7513401,0.0,0.0,1
0.40669096,0.67156786,0.0,0.0,1
0.3032914,0.70194817,0.0,0.0,1
0.18360876,0.697021,0.0,0.0,1
0.3384561,0.65466744,0.0,0.0,1
0.26948005,0.67884606,0.0,0.0,1
0.28290468,0.6906585,0.0,0.0,1
0.19396955,0.75536543,0.0,0.0,1
0.34180826,0.6886722,0.0,0.0,1
0.19923802,0.7627697,0.0,0.0,1
0.22033922,0.76132035,0.0,0.0,1
0.32247338,0.651804,0.0,0.0,1
0.25522956,0.74683803,0.0,0.0,1
0.24216752,0.7450738,0.0,0.0,1
0.22784458,0.756851,0.0,0.0,1
0.19353276,0.69339895,0.0,0.0,1
0.15194625,0.74347174,0.0,0.0,1
0.34753057,0.67907363,0.0,0.0,1
0.25156212,0.72012395,0.0,0.0,1
0.27155817,0.75532824,0.0,0.0,1
0.28757077,0.6991086,0.0,0.0,1
0.240734,0.7592192,0.0,0.0,1
0.23571382,0.7378181,0.0,0.0,1
0.24112774,0.7161931,0.0,0.0,1
0.34308353,0.6602454,0.0,0.0,1
0.26070032,0.67864865,0.0,0.0,1
0.18540172,0.7604568,0.0,0.0,1
0.35014084,0.65761954,0.0,0.0,1
0.17133415,0.75669175,0.0,0.0,1
0.18302102,0.7741319,0.0,0.0,1
0.25182986,0.67875755,0.0,0.0,1
0.27836823,0.7578204,0.0,0.0,1
0.27796024,0.7050544,0.0,0.0,1
0.29451603,0.69123447,0.0,0.0,1
0.25997752,0.6867235,0.0,0.0,1
0.26354572,0.7053994,0.0,0.0,1
0.29595312,0.7017959,0.0,0.0,1
0.34698465,0.64893854,0.0,0.0,1
0.27399647,0.69765383,0.0,0.0,1
0.16180845,0.76107633,0.0,0.0,1
0.25183406,0.6967275,0.0,0.0,1
0.342234,0.64131325,0.0,0.0,1
0.261184,0.6950949,0.0,0.0,1
0.45135713,0.86660755,0.0,0.0,1
0.23276435,0.84937286,0.0,0.0,1
0.15267085,0.47988063,0.0,0.0,1
0.85999,0.30349058,0.0,0.0,1
0.14514197,0.70264065,0.0,0.0,1
0.36155543,0.53790915,0.0,0.0,1
0.46650076,0.61323565,0.0,0.0,1
0.28086475,0.7829652,0.0,0.0,1
0.20905806,0.77529573,0.0,0.0,1
0.21696645,0.5205533,0.0,0.0,1
0.32418597,0.5494439,0.0,0.0,1
0.37081388,0.68585974,0.0,0.0,1
0.5102341,0.5595323,0.0,0.0,1
0.31035718,0.49004117,0.0,0.0,1
0.3542086,0.51103425,0.0,0.0,1
0.49376017,0.6044624,0.0,0.0,1
0.7073445,0.15182586,0.0,0.0,1
0.26667544,0.76303566,0.0,0.0,1
0.3614664,0.54745334,0.0,0.0,1
0.21614148,0.94013613,0.0,0.0,1
0.9395779,0.2840419,0.0,0.0,1
0.7902638,0.061472833,0.0,0.0,1
0.06354725,0.7154488,0.0,0.0,1
0.067854986,0.46509063,0.0,0.0,1
0.13371697,0.4710477,0.0,0.0,1
0.47820216,0.86763054,0.0,0.0,1
0.8643919,0.2755225,0.0,0.0,1
0.22504236,0.8677662,0.0,0.0,1
0.76618904,0.13388158,0.0,0.0,1
0.1325322,0.7257788,0.0,0.0,1
0.22293134,0.531713,0.0,0.0,1
0.40254238,0.8693213,0.0,0.0,1
0.14949264,0.878982,0.0,0.0,1
0.8522038,0.118909515,0.0,0.0,1
0.11878123,0.649282,0.0,0.0,1
0.4691626,0.5184098,0.0,0.0,1
0.41742852,0.8604939,0.0,0.0,1
0.13645464,0.66044366,0.0,0.0,1
0.7434805,0.23784879,0.0,0.0,1
0.34329486,0.5400328,0.0,0.0,1
0.20363587,0.5044337,0.0,0.0,1
0.2349409,0.7241755,0.0,0.0,1
0.45827693,0.7815226,0.0,0.0,1
0.17841186,0.8684859,0.0,0.0,1
0.8280913,0.1280359,0.0,0.0,1
0.2662369,0.6533242,0.0,0.0,1
0.40237117,0.48296168,0.0,0.0,1
0.51646125,0.6500995,0.0,0.0,1
0.25363922,0.76132786,0.0,0.0,1
0.7531521,0.15879874,0.0,0.0,1
0.5111991,0.7952306,0.0,0.0,1
0.9348505,0.09493438,0.0,0.0,1
0.08860171,0.06934712,0.0,0.0,1
0.07190342,0.90571594,0.0,0.0,1
0.79088163,0.18891795,0.0,0.0,1
0.3924554,0.73663497,0.0,0.0,1
0.21738221,0.7826561,0.0,0.0,1
0.820676,0.21650612,0.0,0.0,1
0.36294752,0.6682819,0.0,0.0,1
0.20639321,0.5100752,0.0,0.0,1
0.4849616,0.83239096,0.0,0.0,1
0.8055645,0.2694896,0.0,0.0,1
0.8016513,0.13541892,0.0,0.0,1
0.19514391,0.8677194,0.0,0.0,1
0.79933876,0.26570603,0.0,0.0,1
0.2708721,0.53482985,0.0,0.0,1
0.18167935,0.79409444,0.0,0.0,1
0.28526565,0.8163801,0.0,0.0,1
0.46089974,0.59400797,0.0,0.0,1
0.36171454,0.5180552,0.0,0.0,1
0.47851208,0.6137955,0.0,0.0,1
0.4956099,0.902385,0.0,0.0,1
0.9037144,0.2570339,0.0,0.0,1
0.09600358,0.49323344,0.0,0.0,1
0.24160895,0.8999934,0.0,0.0,1
0.094867975,0.7436718,0.0,0.0,1
0.75573754,0.09638616,0.0,0.0,1
0.31249663,0.75323904,0.0,0.0,1
0.24634965,0.80404216,0.0,0.0,1
0.46566617,0.5865363,0.0,0.0,1
0.33594826,0.535259,0.0,0.0,1
0.26794887,0.8025589,0.0,0.0,1
0.19789863,0.5095402,0.0,0.0,1
0.15398557,0.70110416,0.0,0.0,1
0.878291,0.3184532,0.0,0.0,1
0.42177084,0.87109166,0.0,0.0,1
0.13009822,0.67183757,0.0,0.0,1
0.4383864,0.5611429,0.0,0.0,1
0.31530023,0.5632761,0.0,0.0,1
0.16032755,0.4600533,0.0,0.0,1
0.34840977,0.78369725,0.0,0.0,1
0.78770363,0.15190545,0.0,0.0,1
0.21353485,0.5988301,0.0,0.0,1
0.39216474,0.86061984,0.0,0.0,1
0.13319296,0.64331865,0.0,0.0,1
0.37856552,0.5710498,0.0,0.0,1
0.42547426,0.6291676,0.0,0.0,1
0.8941263,0.35503042,0.0,0.0,1
0.8279247,0.21682745,0.0,0.0,1
0.790125,0.27995488,0.0,0.0,1
0.50265706,0.7740207,0.0,0.0,1
0.75874716,0.08780372,0.0,0.0,1
0.08661888,0.7347084,0.0,0.0,1
0.088474706,0.48486906,0.0,0.0,1
0.23871176,0.91460884,0.0,0.0,1
0.9180811,0.26159716,0.0,0.0,1
0.48852375,0.9063727,0.0,0.0,1
0.2765366,0.8207154,0.0,0.0,1
0.1822549,0.5283877,0.0,0.0,1
0.44721246,0.6068797,0.0,0.0,1
0.102051936,0.40948004,0.0,0.0,1
0.852546,0.30513775,0.0,0.0,1
0.47185728,0.51002747,0.0,0.0,1
0.7535899,0.22519152,0.0,0.0,1
0.23243023,0.3660083,0.0,0.0,1
0.63444346,0.48356056,0.0,0.0,1
0.39076033,0.58446014,0.0,0.0,1
0.3561473,0.6999404,0.0,0.0,1
0.27669048,0.5725819,0.0,0.0,1
0.7665111,0.15467373,0.0,0.0,1
0.23321837,0.76514345,0.0,0.0,1
0.8032204,0.22789782,0.0,0.0,1
0.7543812,0.12492834,0.0,0.0,1
0.13034362,0.30923048,0.0,0.0,1
0.072521925,0.64385295,0.0,0.0,1
0.85576415,0.07318774,0.0,0.0,1
0.68587637,0.37690374,0.0,0.0,1
0.14106378,0.92173046,0.0,0.0,1
0.9235844,0.358564,0.0,0.0,1
0.3910114,0.92182195,0.0,0.0,1
0.07219685,0.3911492,0.0,0.0,1
0.15721358,0.7091266,0.0,0.0,1
0.30252552,0.7107209,0.0,0.0,1
0.18055266,0.48996553,0.0,0.0,1
0.63918185,0.9104768,0.0,0.0,1
0.4260617,0.69670314,0.0,0.0,1
0.7342251,0.23963928,0.0,0.0,1
0.16549377,0.46968216,0.0,0.0,1
0.10699952,0.15245533,0.0,0.0,1
0.84841555,0.35933125,0.0,0.0,1
0.25517368,0.82109654,0.0,0.0,1
0.263884,0.83951586,0.0,0.0,1
0.159887,0.50979465,0.0,0.0,1
0.52271557,0.41037184,0.0,0.0,1
0.5963358,0.7761839,0.0,0.0,1
0.86707336,0.33067814,0.0,0.0,1
0.9821066,0.2879781,0.0,0.0,1
0.4620115,0.98198485,0.0,0.0,1
0.21205495,0.98211944,0.0,0.0,1
0.71206474,0.98276895,0.0,0.0,1
0.9820118,0.5378055,0.0,0.0,1
0.9813442,0.7877879,0.0,0.0,1
0.287486,0.022474932,0.0,0.0,1
0.022684695,0.4622757,0.0,0.0,1
0.01895175,0.2121445,0.0,0.0,1
0.023207912,0.71156967,0.0,0.0,1
0.5381933,0.021695366,0.0,0.0,1
0.7869331,0.02072811,0.0,0.0,1
0.47922415,0.69404846,0.0,0.0,1
0.1604522,0.49025705,0.0,0.0,1
0.42172572,0.84577173,0.0,0.0,1
0.84973586,0.32398403,0.0,0.0,1
0.25952405,0.479224,0.0,0.0,1
0.51728463,0.50981057,0.0,0.0,1
0.36429915,0.69234943,0.0,0.0,1
0.12950128,0.5729297,0.0,0.0,1
0.12553796,0.8237859,0.0,0.0,1
0.8750039,0.17819555,0.0,0.0,1
0.32228956,0.870353,0.0,0.0,1
0.07463704,0.2512752,0.0,0.0,1
0.3483558,0.523995,0.0,0.0,1
0.4776732,0.59988713,0.0,0.0,1
0.37034264,0.55531013,0.0,0.0,1
0.49847153,0.78214717,0.0,0.0,1
0.6758468,0.35798597,0.0,0.0,1
0.35599524,0.67497814,0.0,0.0,1
0.612193,0.44008002,0.0,0.0,1
0.18951088,0.390236,0.0,0.0,1
0.17896232,0.47335792,0.0,0.0,1
0.13350561,0.69441086,0.0,0.0,1
0.4430555,0.8731563,0.0,0.0,1
0.87208754,0.31372705,0.0,0.0,1
0.13210821,0.40375194,0.0,0.0,1
0.573226,0.56743646,0.0,0.0,1
0.31757557,0.42669952,0.0,0.0,1
0.35911006,0.40579054,0.0,0.0,1
0.59417003,0.6091574,0.0,0.0,1
0.75142384,0.13199142,0.0,0.0,1
0.2335658,0.8006632,0.0,0.0,1
0.30582622,0.76417124,0.0,0.0,1
0.17457731,0.7787303,0.0,0.0,1
0.83482796,0.21644084,0.0,0.0,1
0.28068644,0.8294816,0.0,0.0,1
0.47352168,0.50018513,0.0,0.0,1
0.09056391,0.30662686,0.0,0.0,1
0.14263321,0.6840032,0.0,0.0,1
0.42988896,0.86718535,0.0,0.0,1
0.8675676,0.31996718,0.0,0.0,1
0.50673795,0.7859402,0.0,0.0,1
0.26798162,0.82530403,0.0,0.0,1
0.17334798,0.52286965,0.0,0.0,1
0.23737268,0.7872305,0.0,0.0,1
0.79510105,0.2723736,0.0,0.0,1
0.23154168,0.92089516,0.0,0.0,1
0.76291746,0.07992657,0.0,0.0,1
0.48418847,0.91761106,0.0,0.0,1
0.08005273,0.4833214,0.0,0.0,1
0.23226821,0.77908117,0.0,0.0,1
0.25481638,0.7987502,0.0,0.0,1
0.259959,0.76969814,0.0,0.0,1
0.76103514,0.12893616,0.0,0.0,1
0.26653203,0.77817893,0.0,0.0,1
0.15308295,0.47078586,0.0,0.0,1
0.46905804,0.5996969,0.0,0.0,1
0.1727529,0.48425275,0.0,0.0,1
0.34888047,0.53212106,0.0,0.0,1
0.27590644,0.6483824,0.0,0.0,1
0.14320631,0.6934955,0.0,0.0,1
0.8642248,0.309511,0.0,0.0,1
0.076271616,0.7313266,0.0,0.0,1
0.77309364,0.0724467,0.0,0.0,1
0.22683682,0.92971563,0.0,0.0,1
0.07255524,0.4726485,0.0,0.0,1
0.47840062,0.9288986,0.0,0.0,1
0.9298698,0.2723377,0.0,0.0,1
0.42549023,0.85661066,0.0,0.0,1
0.1436416,0.6744588,0.0,0.0,1
0.4731674,0.6083476,0.0,0.0,1
0.35910046,0.52757025,0.0,0.0,1
0.39957297,0.8617713,0.0,0.0,1
0.12716413,0.6543421,0.0,0.0,1
0.7617043,0.14501618,0.0,0.0,1
0.45344925,0.78789717,0.0,0.0,1
0.36398724,0.680062,0.0,0.0,1
0.25961167,0.829917,0.0,0.0,1
0.16670664,0.51017636,0.0,0.0,1
0.8614954,0.32538116,0.0,0.0,1
0.16824512,0.49326962,0.0,0.0,1
0.4355263,0.7000184,0.0,0.0,1
0.18697672,0.50948507,0.0,0.0,1
0.25933948,0.807494,0.0,0.0,1
0.26329044,0.79336476,0.0,0.0,1
0.12349126,0.3687075,0.0,0.0,1
0.23922029,0.77336675,0.0,0.0,1
0.7989969,0.23465452,0.0,0.0,1
0.21323818,0.7799157,0.0,0.0,1
0.6045079,0.61725587,0.0,0.0,1
0.36717874,0.39543706,0.0,0.0,1
0.17591698,0.50995886,0.0,0.0,1
0.24193114,0.7955497,0.0,0.0,1
0.7560449,0.13613941,0.0,0.0,1
0.17047448,0.50469553,0.0,0.0,1
0.25816965,0.7843995,0.0,0.0,1
0.17516202,0.4976936,0.0,0.0,1
0.24488395,0.7817196,0.0,0.0,1
0.010233781,0.010067134,0.0,0.0,1
0.44439304,0.13247882,0.0,0.0,1
0.45221817,0.13524634,0.0,0.0,1
0.12626018,0.25692555,0.0,0.0,1
0.8678864,0.6939981,0.0,0.0,1
0.86503834,0.7021007,0.0,0.0,1
0.10942656,0.018054714,0.0,0.0,1
0.76638186,0.018705565,0.0,0.0,1
0.98034704,0.76883966,0.0,0.0,1
0.23014548,0.98266536,0.0,0.0,1
0.517248,0.019335024,0.0,0.0,1
0.9819548,0.5195235,0.0,0.0,1
0.4800931,0.982522,0.0,0.0,1
0.26634496,0.018761607,0.0,0.0,1
0.9826455,0.26990137,0.0,0.0,1
0.72961706,0.98267734,0.0,0.0,1
0.9799022,0.030373277,0.0,0.0,1
0.9696392,0.97994226,0.0,0.0,1
0.63482624,0.21848868,0.0,0.0,1
0.78049344,0.8862515,0.0,0.0,1
0.31674895,0.38172066,0.0,0.0,1
0.6182911,0.5667726,0.0,0.0,1
0.638553,0.23048598,0.0,0.0,1
0.76837075,0.8888779,0.0,0.0,1
0.017164636,0.88997936,0.0,0.0,1
0.019060425,0.23127453,0.0,0.0,1
0.018756432,0.48356894,0.0,0.0,1
0.019882351,0.7335188,0.0,0.0,1
0.5953344,0.18080923,0.0,0.0,1
0.81985617,0.84482473,0.0,0.0,1
0.9333102,0.960857,0.0,0.0,1
0.90816134,0.96955025,0.0,0.0,1
0.96074873,0.066611856,0.0,0.0,1
0.96931654,0.09191271,0.0,0.0,1
0.72812986,0.97500163,0.0,0.0,1
0.68536115,0.9587252,0.0,0.0,1
0.6590765,0.96945053,0.0,0.0,1
0.47981232,0.974545,0.0,0.0,1
0.43421543,0.9598588,0.0,0.0,1
0.40869933,0.96945816,0.0,0.0,1
0.22984725,0.9748008,0.0,0.0,1
0.18440191,0.9595286,0.0,0.0,1
0.15859392,0.9692328,0.0,0.0,1
0.974762,0.27021253,0.0,0.0,1
0.95974636,0.31558532,0.0,0.0,1
0.96954745,0.34110728,0.0,0.0,1
0.973331,0.5197435,0.0,0.0,1
0.95940745,0.5658355,0.0,0.0,1
0.9697793,0.59159034,0.0,0.0,1
0.9596052,0.8156009,0.0,0.0,1
0.9697598,0.8387296,0.0,0.0,1
0.52163756,0.36053056,0.0,0.0,1
0.6393978,0.77148384,0.0,0.0,1
0.8324338,0.028762467,0.0,0.0,1
0.7781964,0.03227179,0.0,0.0,1
0.38865653,0.10499639,0.0,0.0,1
0.75685173,0.023613777,0.0,0.0,1
0.7505465,0.026348144,0.0,0.0,1
0.68441683,0.029232629,0.0,0.0,1
0.5860044,0.028274992,0.0,0.0,1
0.52977127,0.03317671,0.0,0.0,1
0.5073237,0.02555775,0.0,0.0,1
0.5001966,0.026995301,0.0,0.0,1
0.3358159,0.02818949,0.0,0.0,1
0.27760357,0.033816356,0.0,0.0,1
0.25674123,0.02322775,0.0,0.0,1
0.25040492,0.025881374,0.0,0.0,1
0.18531016,0.02784649,0.0,0.0,1
0.64791906,0.22663221,0.0,0.0,1
0.64761424,0.21685697,0.0,0.0,1
0.27766278,0.12884651,0.0,0.0,1
0.13456671,0.20207024,0.0,0.0,1
0.112952515,0.23689367,0.0,0.0,1
0.77105135,0.89831084,0.0,0.0,1
0.77990425,0.89903736,0.0,0.0,1
0.8760834,0.5298536,0.0,0.0,1
0.79988533,0.38454178,0.0,0.0,1
0.7650855,0.36277732,0.0,0.0,1
0.75856954,0.35518402,0.0,0.0,1
0.70378697,0.36730152,0.0,0.0,1
0.27057865,0.035368767,0.0,0.0,1
0.523405,0.035198513,0.0,0.0,1
0.77148575,0.034794357,0.0,0.0,1
0.6229076,0.30546045,0.0,0.0,1
0.6947144,0.8730495,0.0,0.0,1
0.3576743,0.39617732,0.0,0.0,1
0.6037906,0.60771894,0.0,0.0,1
0.42852637,0.11022788,0.0,0.0,1
0.040941264,0.9503839,0.0,0.0,1
0.86271834,0.045566,0.0,0.0,1
0.8296588,0.03685003,0.0,0.0,1
0.82244223,0.03688383,0.0,0.0,1
0.5220394,0.3698833,0.0,0.0,1
0.51346374,0.37192696,0.0,0.0,1
0.6305824,0.7722664,0.0,0.0,1
0.62711424,0.763785,0.0,0.0,1
0.5493569,0.04755423,0.0,0.0,1
0.56574225,0.046038575,0.0,0.0,1
0.5914086,0.0352023,0.0,0.0,1
0.59469557,0.039854545,0.0,0.0,1
0.029557148,0.06407389,0.0,0.0,1
0.7105652,0.05170582,0.0,0.0,1
0.76157886,0.027115235,0.0,0.0,1
0.6741862,0.0361844,0.0,0.0,1
0.66627717,0.03612326,0.0,0.0,1
0.6145109,0.044781588,0.0,0.0,1
0.60673535,0.046896275,0.0,0.0,1
0.60936356,0.33268443,0.0,0.0,1
0.6678393,0.86032915,0.0,0.0,1
0.50679594,0.030654527,0.0,0.0,1
0.5024938,0.032707453,0.0,0.0,1
0.4982757,0.03512188,0.0,0.0,1
0.21086271,0.048474677,0.0,0.0,1
0.2613557,0.026762294,0.0,0.0,1
0.32732734,0.036628615,0.0,0.0,1
0.34702158,0.041136898,0.0,0.0,1
0.17573209,0.035465043,0.0,0.0,1
0.16749804,0.03609565,0.0,0.0,1
0.45480895,0.039795958,0.0,0.0,1
0.43708056,0.038952302,0.0,0.0,1
0.36309627,0.045043554,0.0,0.0,1
0.028822338,0.16436991,0.0,0.0,1
0.028353838,0.22258769,0.0,0.0,1
0.027449965,0.3146687,0.0,0.0,1
0.027626622,0.41357812,0.0,0.0,1
0.033898547,0.47224933,0.0,0.0,1
0.023144796,0.49312884,0.0,0.0,1
0.02576219,0.4993754,0.0,0.0,1
0.029196486,0.5655329,0.0,0.0,1
0.026573682,0.6626725,0.0,0.0,1
0.03495412,0.7210437,0.0,0.0,1
0.026267994,0.7439928,0.0,0.0,1
0.026768258,0.7516645,0.0,0.0,1
0.028913114,0.8156816,0.0,0.0,1
0.95125204,0.108169176,0.0,0.0,1
0.9487845,0.24479027,0.0,0.0,1
0.9529324,0.3566152,0.0,0.0,1
0.95018786,0.493706,0.0,0.0,1
0.953562,0.6075738,0.0,0.0,1
0.95017076,0.740813,0.0,0.0,1
0.8921827,0.9521139,0.0,0.0,1
0.756256,0.94845074,0.0,0.0,1
0.6431149,0.95331794,0.0,0.0,1
0.5054582,0.9485311,0.0,0.0,1
0.39264855,0.9526292,0.0,0.0,1
0.25516728,0.9486451,0.0,0.0,1
0.14225097,0.95198697,0.0,0.0,1
0.37865573,0.0964114,0.0,0.0,1
0.79061353,0.9012068,0.0,0.0,1
0.77739745,0.9109425,0.0,0.0,1
0.65925926,0.41725326,0.0,0.0,1
0.6957845,0.3619062,0.0,0.0,1
0.630186,0.1870519,0.0,0.0,1
0.6603659,0.21775728,0.0,0.0,1
0.10287238,0.25804114,0.0,0.0,1
0.6597059,0.85075355,0.0,0.0,1
0.8997634,0.5575354,0.0,0.0,1
0.5995324,0.34130654,0.0,0.0,1
0.3069428,0.09915285,0.0,0.0,1
0.42459723,0.09605261,0.0,0.0,1
0.42939073,0.09893588,0.0,0.0,1
0.036916997,0.7280959,0.0,0.0,1
0.035291817,0.47930184,0.0,0.0,1
0.9608302,0.22139117,0.0,0.0,1
0.96006215,0.71936196,0.0,0.0,1
0.77779543,0.960415,0.0,0.0,1
0.52898026,0.96026254,0.0,0.0,1
0.9610436,0.47071534,0.0,0.0,1
0.27875724,0.9604482,0.0,0.0,1
0.19961126,0.96411645,0.0,0.0,1
0.21562158,0.9640353,0.0,0.0,1
0.22407335,0.96560144,0.0,0.0,1
0.7294318,0.35982415,0.0,0.0,1
0.2754603,0.122903615,0.0,0.0,1
0.96513677,0.051016696,0.0,0.0,1
0.96412283,0.30042267,0.0,0.0,1
0.964471,0.5502562,0.0,0.0,1
0.9639601,0.28445148,0.0,0.0,1
0.96552855,0.27600533,0.0,0.0,1
0.9647098,0.5349345,0.0,0.0,1
0.96536964,0.8008352,0.0,0.0,1
0.9644084,0.78767556,0.0,0.0,1
0.9621535,0.7797678,0.0,0.0,1
0.7013389,0.9636278,0.0,0.0,1
0.71740925,0.9659784,0.0,0.0,1
0.7242115,0.9694745,0.0,0.0,1
0.44937167,0.9641011,0.0,0.0,1
0.9645574,0.5272258,0.0,0.0,1
0.46554852,0.96334434,0.0,0.0,1
0.47407874,0.965124,0.0,0.0,1
0.9489783,0.96523213,0.0,0.0,1
0.37028342,0.106347136,0.0,0.0,1
0.794832,0.959287,0.0,0.0,1
0.5465377,0.9601963,0.0,0.0,1
0.29614767,0.96001863,0.0,0.0,1
0.9615324,0.20432594,0.0,0.0,1
0.960554,0.45355943,0.0,0.0,1
0.95993495,0.7021412,0.0,0.0,1
0.50504434,0.037959542,0.0,0.0,1
0.9626701,0.1514298,0.0,0.0,1
0.962495,0.4016857,0.0,0.0,1
0.9632984,0.65231735,0.0,0.0,1
0.84730035,0.9617371,0.0,0.0,1
0.5982735,0.9629557,0.0,0.0,1
0.3481262,0.96306145,0.0,0.0,1
0.099323,0.96354073,0.0,0.0,1
0.26261467,0.39070418,0.0,0.0,1
0.6093105,0.51276773,0.0,0.0,1
0.4295373,0.09047391,0.0,0.0,1
0.55756515,0.039685555,0.0,0.0,1
0.8952039,0.761361,0.0,0.0,1
0.51121515,0.103616506,0.0,0.0,1
0.024661412,0.9457135,0.0,0.0,1
0.83997065,0.85772556,0.0,0.0,1
